Query_Index,Query_Instance,Query_Category,Query_Distance,Query_Rotation,Query_Lighting,Matched_Category,Matched_Index,NN_Distance,Correct
1,Bubbly16,Bubbly,0,0,0,Bubbly,2,0.000289084499270741,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,8,0.0018081136205043034,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,4,0.001963817373396996,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,3,0.0021334698314172664,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,6,0.0021739856235395514,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,5,0.000373929215175227,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,8,0.0007209314359828129,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,4,0.0007897811611582118,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,3,0.0008237609740843509,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,6,0.0008648888759732724,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,6,0.00025937889135137503,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,3,0.0007092560514386341,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,7,0.0007178750147255814,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,1,0.0009583291784477279,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,5,0.0010226687193497057,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,0,0.000289084499270741,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,8,0.0017635244967068022,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,4,0.0018740767840807607,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,3,0.0021632494175983378,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,6,0.0021923508754013474,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,7,0.0003108564553259525,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,6,0.0006569199589125354,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,2,0.0007092560514386341,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,8,0.0008207992430739944,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,1,0.0008237609740843509,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,8,0.0003070312430829362,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,1,0.0007897811611582118,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,4,0.0008834222012092072,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,5,0.0009202450299149997,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,6,0.0009556168182786387,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,1,0.000373929215175227,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,8,0.0007820550802365611,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,5,0.0009202450299149997,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,4,0.0009577412276064679,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,6,0.0009622168421423123,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,2,0.00025937889135137503,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,4,0.0006569199589125354,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,7,0.00072663021505083,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,1,0.0008648888759732724,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,8,0.0009109967190870903,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,4,0.0003108564553259525,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,2,0.0007178750147255814,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,7,0.00072663021505083,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,8,0.0008450001651234944,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,1,0.0009435351892007129,True
10,Bubbly16,Bubbly,0,72,0,Bubbly,5,0.0003070312430829362,True
10,Bubbly16,Bubbly,0,72,0,Bubbly,1,0.0007209314359828129,True
