Query_Index,Query_Instance,Query_Category,Query_Distance,Query_Rotation,Query_Lighting,Matched_Category,Matched_Index,NN_Distance,Correct
1,Bubbly16,Bubbly,0,0,0,Bubbly,2,0.003737659631467859,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,8,0.00603745283411857,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,4,0.0061783767884480666,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,6,0.006356200248577531,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,7,0.006405048193579387,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,8,0.0038855589563829805,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,0,0.00390125343432092,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,4,0.003961493905374356,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,2,0.003961608745785513,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,3,0.0040924808581781795,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,0,0.004291218946676889,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,2,0.004431944252193228,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,6,0.004442853375551188,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,3,0.004748485769110761,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,8,0.004782009808375234,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,0,0.0035589313048057106,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,8,0.005604275704628452,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,4,0.0057623614294551265,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,6,0.0060723562864487875,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,3,0.006119231697570292,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,0,0.004362501823592268,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,3,0.0044145319503831925,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,7,0.0044920885560798055,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,8,0.004531098912732121,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,4,0.004577587824625069,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,0,0.0038636134783470565,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,3,0.0039054952397603645,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,8,0.004033921533412272,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,6,0.00446725462891512,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,4,0.004588004156686058,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,3,0.0035726922602766988,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,0,0.0036093704397770626,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,8,0.00361668640266673,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,5,0.003677196524317611,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,6,0.003938014307826164,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,0,0.004499451524810619,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,3,0.004541217785103057,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,8,0.005038594441823928,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,5,0.005062577883990602,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,4,0.005070542877318215,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,0,0.004251620782503986,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,3,0.0043336157927441644,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,8,0.0045030241132119975,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,4,0.004519630903803262,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,5,0.004658380590958483,True
10,Bubbly16,Bubbly,0,72,0,Bubbly,3,0.004010144718447808,True
