Query_Index,Query_Instance,Query_Category,Query_Distance,Query_Rotation,Query_Lighting,Matched_Category,Matched_Index,NN_Distance,Correct
1,Bubbly16,Bubbly,0,0,0,Bubbly,2,8.468650712181878e-05,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,0,0.002304918551311952,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,5,0.002312750462724598,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,8,0.0024717211976856574,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,4,0.002491310841845399,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,5,0.00010121975569449455,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,4,0.0002955480958187931,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,8,0.0003051362659901758,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,7,0.0006640606162417135,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,3,0.0006823736952353118,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,6,0.00010009811069151638,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,7,0.0002816656617740868,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,3,0.00037075390026355644,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,4,0.0006806275639226279,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,8,0.0007568824178514881,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,0,8.468650712181878e-05,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,5,0.0020736456714182264,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,1,0.0020991813915550417,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,8,0.002279061416763098,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,4,0.0023049289093608075,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,7,9.987151290927387e-05,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,6,0.0003405919489432659,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,2,0.00037075390026355644,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,5,0.0006405462596277064,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,1,0.0006823736952353118,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,8,0.00011469450055916941,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,5,0.0002609738227781615,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,1,0.0002955480958187931,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,2,0.0006806275639226279,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,6,0.0006865864364007961,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,1,0.00010121975569449455,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,5,0.0002609738227781615,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,8,0.0002753387788838109,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,7,0.0006126849693859116,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,4,0.0006405462596277064,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,2,0.00010009811069151638,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,7,0.00026630714312749014,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,4,0.0003405919489432659,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,5,0.0006865864364007961,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,8,0.0007958696597966214,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,4,9.987151290927387e-05,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,7,0.00026630714312749014,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,2,0.0002816656617740868,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,6,0.0006126849693859116,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,1,0.0006640606162417135,True
10,Bubbly16,Bubbly,0,72,0,Bubbly,5,0.00011469450055916941,True
10,Bubbly16,Bubbly,0,72,0,Bubbly,6,0.0002753387788838109,True
10,Bubbly16,Bubbly,0,72,0,Bubbly,1,0.0003051362659901758,True
10,Bubbly16,Bubbly,0,72,0,Bubbly,8,0.0007471448751628912,True
10,Bubbly16,Bubbly,0,72,0,Bubbly,2,0.0007568824178514881,True
11,Chequered12,Chequered,0,0,0,Chequered,12,0.00014921403901392916,True
