Query_Index,Query_Instance,Query_Category,Query_Distance,Query_Rotation,Query_Lighting,Matched_Category,Matched_Index,NN_Distance,Correct
1,Bubbly16,Bubbly,0,0,0,Bubbly,2,0.0186344047818176,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,4,0.04501019983809239,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,8,0.045231649464790184,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,0,0.04600986044301889,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,5,0.047213214938486264,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,3,0.05313239166305806,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,6,0.054743752778056466,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,7,0.05551996684134755,True
1,Bubbly16,Bubbly,0,0,0,Bubbly,1,0.05784661287191835,True
1,Bubbly16,Bubbly,0,0,0,Matted,102,0.07600744744018138,False
2,Bubbly16,Bubbly,0,108,0,Bubbly,5,0.01908041028248503,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,4,0.021821149572635264,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,8,0.023781939021620856,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,3,0.030712130195726405,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,7,0.03469890161257942,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,1,0.036618631343326956,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,6,0.03688592860764597,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,0,0.04600986044301889,True
2,Bubbly16,Bubbly,0,108,0,Bubbly,2,0.046461713467683456,True
2,Bubbly16,Bubbly,0,108,0,Matted,104,0.07442204941645841,False
3,Bubbly16,Bubbly,0,144,0,Bubbly,6,0.01909054076263966,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,3,0.0227928359066841,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,7,0.024806980053155438,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,8,0.034608686720508,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,4,0.035461266799469524,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,1,0.036618631343326956,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,5,0.036721532221425636,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,0,0.05784661287191835,True
3,Bubbly16,Bubbly,0,144,0,Bubbly,2,0.05804963603138659,True
3,Bubbly16,Bubbly,0,144,0,Matted,101,0.07342342798332348,False
4,Bubbly16,Bubbly,0,180,0,Bubbly,0,0.0186344047818176,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,4,0.04458034888618321,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,8,0.04566038711199855,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,1,0.046461713467683456,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,5,0.048661691325154306,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,3,0.053212997570168175,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,6,0.05534824456873181,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,7,0.05615498050688537,True
4,Bubbly16,Bubbly,0,180,0,Bubbly,2,0.05804963603138659,True
4,Bubbly16,Bubbly,0,180,0,Matted,102,0.07456767164139602,False
5,Bubbly16,Bubbly,0,216,0,Bubbly,7,0.01936392773641956,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,6,0.022243323836942795,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,2,0.0227928359066841,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,1,0.030712130195726405,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,8,0.03250758666771929,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,4,0.03309351864745969,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,5,0.034046192017895285,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,0,0.05313239166305806,True
5,Bubbly16,Bubbly,0,216,0,Bubbly,3,0.053212997570168175,True
5,Bubbly16,Bubbly,0,216,0,Matted,107,0.07154383304490768,False
6,Bubbly16,Bubbly,0,252,0,Bubbly,8,0.016111266277957094,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,1,0.021821149572635264,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,5,0.021915744435645784,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,4,0.03309351864745969,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,6,0.035260472610551256,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,2,0.035461266799469524,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,7,0.03583178075270722,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,3,0.04458034888618321,True
6,Bubbly16,Bubbly,0,252,0,Bubbly,0,0.04501019983809239,True
6,Bubbly16,Bubbly,0,252,0,Matted,104,0.07050791273452561,False
7,Bubbly16,Bubbly,0,288,0,Bubbly,1,0.01908041028248503,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,5,0.021915744435645784,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,8,0.02447906087751417,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,4,0.034046192017895285,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,6,0.03657820052202882,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,2,0.036721532221425636,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,7,0.03715482020039803,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,0,0.047213214938486264,True
7,Bubbly16,Bubbly,0,288,0,Bubbly,3,0.048661691325154306,True
7,Bubbly16,Bubbly,0,288,0,Matted,104,0.07493714211529694,False
8,Bubbly16,Bubbly,0,324,0,Bubbly,2,0.01909054076263966,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,4,0.022243323836942795,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,7,0.023836443099044154,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,8,0.03493879752666844,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,5,0.035260472610551256,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,6,0.03657820052202882,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,1,0.03688592860764597,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,0,0.054743752778056466,True
8,Bubbly16,Bubbly,0,324,0,Bubbly,3,0.05534824456873181,True
8,Bubbly16,Bubbly,0,324,0,Matted,106,0.0717293896681659,False
9,Bubbly16,Bubbly,0,36,0,Bubbly,4,0.01936392773641956,True
9,Bubbly16,Bubbly,0,36,0,Bubbly,7,0.023836443099044154,True
